country,country_code,region,income_group,year,WBL INDEX,can_choose_residence,can_travel_domestic,can_apply_passport,can_travel_abroad,get_job,no_gender_discrimination_employment,sexual_harassment_legislation,sexual_harassment_penalties,no_gender_discrimination_credit,can_sign_contract,can_register_business,can_open_bank_account
"Hong Kong SAR, China",HKG,East Asia & Pacific,High income,2017,89.4,1,1,1,1,1,1,1,1,1,1,1,1
"Hong Kong SAR, China",HKG,East Asia & Pacific,High income,2018,89.4,1,1,1,1,1,1,1,1,1,1,1,1
"Hong Kong SAR, China",HKG,East Asia & Pacific,High income,2019,89.4,1,1,1,1,1,1,1,1,1,1,1,1
"Hong Kong SAR, China",HKG,East Asia & Pacific,High income,2020,89.4,1,1,1,1,1,1,1,1,1,1,1,1
"Hong Kong SAR, China",HKG,East Asia & Pacific,High income,2021,89.4,1,1,1,1,1,1,1,1,1,1,1,1
"Hong Kong SAR, China",HKG,East Asia & Pacific,High income,2022,91.9,1,1,1,1,1,1,1,1,1,1,1,1
"Hong Kong SAR, China",HKG,East Asia & Pacific,High income,2023,91.9,1,1,1,1,1,1,1,1,1,1,1,1
"Hong Kong SAR, China",HKG,East Asia & Pacific,High income,2024,91.9,1,1,1,1,1,1,1,1,1,1,1,1
Hungary,HUN,High income: OECD,High income,2015,93.8,1,1,1,1,1,1,1,0,1,1,1,1
Hungary,HUN,High income: OECD,High income,2016,93.8,1,1,1,1,1,1,1,0,1,1,1,1
Hungary,HUN,High income: OECD,High income,2017,93.8,1,1,1,1,1,1,1,0,1,1,1,1
Hungary,HUN,High income: OECD,High income,2018,93.8,1,1,1,1,1,1,1,0,1,1,1,1
Hungary,HUN,High income: OECD,High income,2019,93.8,1,1,1,1,1,1,1,0,1,1,1,1
Hungary,HUN,High income: OECD,High income,2020,93.8,1,1,1,1,1,1,1,0,1,1,1,1
Hungary,HUN,High income: OECD,High income,2021,93.8,1,1,1,1,1,1,1,0,1,1,1,1
Hungary,HUN,High income: OECD,High income,2022,93.8,1,1,1,1,1,1,1,0,1,1,1,1
Hungary,HUN,High income: OECD,High income,2023,93.8,1,1,1,1,1,1,1,0,1,1,1,1
Hungary,HUN,High income: OECD,High income,2024,93.8,1,1,1,1,1,1,1,0,1,1,1,1
Iceland,ISL,High income: OECD,High income,2015,96.9,1,1,1,1,1,1,1,1,0,1,1,1
Iceland,ISL,High income: OECD,High income,2016,96.9,1,1,1,1,1,1,1,1,0,1,1,1
Iceland,ISL,High income: OECD,High income,2017,100.0,1,1,1,1,1,1,1,1,1,1,1,1
Iceland,ISL,High income: OECD,High income,2018,100.0,1,1,1,1,1,1,1,1,1,1,1,1
Iceland,ISL,High income: OECD,High income,2019,100.0,1,1,1,1,1,1,1,1,1,1,1,1
Iceland,ISL,High income: OECD,High income,2020,100.0,1,1,1,1,1,1,1,1,1,1,1,1
Iceland,ISL,High income: OECD,High income,2021,100.0,1,1,1,1,1,1,1,1,1,1,1,1
Iceland,ISL,High income: OECD,High income,2022,100.0,1,1,1,1,1,1,1,1,1,1,1,1
Iceland,ISL,High income: OECD,High income,2023,100.0,1,1,1,1,1,1,1,1,1,1,1,1
Iceland,ISL,High income: OECD,High income,2024,100.0,1,1,1,1,1,1,1,1,1,1,1,1
India,IND,South Asia,Lower middle income,2015,66.3,1,1,1,1,1,1,1,1,0,1,1,1
India,IND,South Asia,Lower middle income,2016,66.3,1,1,1,1,1,1,1,1,0,1,1,1
India,IND,South Asia,Lower middle income,2017,66.3,1,1,1,1,1,1,1,1,0,1,1,1
India,IND,South Asia,Lower middle income,2018,68.8,1,1,1,1,1,1,1,1,0,1,1,1
India,IND,South Asia,Lower middle income,2019,71.9,1,1,1,1,1,1,1,1,0,1,1,1
India,IND,South Asia,Lower middle income,2020,71.9,1,1,1,1,1,1,1,1,0,1,1,1
India,IND,South Asia,Lower middle income,2021,74.4,1,1,1,1,1,1,1,1,0,1,1,1
India,IND,South Asia,Lower middle income,2022,74.4,1,1,1,1,1,1,1,1,0,1,1,1
India,IND,South Asia,Lower middle income,2023,74.4,1,1,1,1,1,1,1,1,0,1,1,1
India,IND,South Asia,Lower middle income,2024,74.4,1,1,1,1,1,1,1,1,0,1,1,1
Indonesia,IDN,East Asia & Pacific,Upper middle income,2015,64.4,1,1,1,1,1,1,0,0,0,1,1,1
Indonesia,IDN,East Asia & Pacific,Upper middle income,2016,64.4,1,1,1,1,1,1,0,0,0,1,1,1
Indonesia,IDN,East Asia & Pacific,Upper middle income,2017,64.4,1,1,1,1,1,1,0,0,0,1,1,1
Indonesia,IDN,East Asia & Pacific,Upper middle income,2018,64.4,1,1,1,1,1,1,0,0,0,1,1,1
Indonesia,IDN,East Asia & Pacific,Upper middle income,2019,64.4,1,1,1,1,1,1,0,0,0,1,1,1
Indonesia,IDN,East Asia & Pacific,Upper middle income,2020,64.4,1,1,1,1,1,1,0,0,0,1,1,1
Indonesia,IDN,East Asia & Pacific,Upper middle income,2021,64.4,1,1,1,1,1,1,0,0,0,1,1,1
Indonesia,IDN,East Asia & Pacific,Upper middle income,2022,64.4,1,1,1,1,1,1,0,0,0,1,1,1
Indonesia,IDN,East Asia & Pacific,Upper middle income,2023,70.6,1,1,1,1,1,1,1,1,0,1,1,1
Indonesia,IDN,East Asia & Pacific,Upper middle income,2024,70.6,1,1,1,1,1,1,1,1,0,1,1,1
"Iran, Islamic Rep.",IRN,Middle East & North Africa,Lower middle income,2015,31.3,0,0,0,0,0,0,0,0,0,1,1,1
"Iran, Islamic Rep.",IRN,Middle East & North Africa,Lower middle income,2016,31.3,0,0,0,0,0,0,0,0,0,1,1,1
"Iran, Islamic Rep.",IRN,Middle East & North Africa,Lower middle income,2017,31.3,0,0,0,0,0,0,0,0,0,1,1,1
"Iran, Islamic Rep.",IRN,Middle East & North Africa,Lower middle income,2018,31.3,0,0,0,0,0,0,0,0,0,1,1,1
"Iran, Islamic Rep.",IRN,Middle East & North Africa,Lower middle income,2019,31.3,0,0,0,0,0,0,0,0,0,1,1,1
"Iran, Islamic Rep.",IRN,Middle East & North Africa,Lower middle income,2020,31.3,0,0,0,0,0,0,0,0,0,1,1,1
"Iran, Islamic Rep.",IRN,Middle East & North Africa,Lower middle income,2021,31.3,0,0,0,0,0,0,0,0,0,1,1,1
"Iran, Islamic Rep.",IRN,Middle East & North Africa,Lower middle income,2022,31.3,0,0,0,0,0,0,0,0,0,1,1,1
"Iran, Islamic Rep.",IRN,Middle East & North Africa,Lower middle income,2023,31.3,0,0,0,0,0,0,0,0,0,1,1,1
"Iran, Islamic Rep.",IRN,Middle East & North Africa,Lower middle income,2024,31.3,0,0,0,0,0,0,0,0,0,1,1,1
Iraq,IRQ,Middle East & North Africa,Upper middle income,2015,33.1,0,0,0,0,1,1,0,0,0,1,1,1
Iraq,IRQ,Middle East & North Africa,Upper middle income,2016,33.1,0,0,0,0,1,1,0,0,0,1,1,1
Iraq,IRQ,Middle East & North Africa,Upper middle income,2017,45.0,0,0,1,0,1,1,1,1,0,1,1,1
Iraq,IRQ,Middle East & North Africa,Upper middle income,2018,45.0,0,0,1,0,1,1,1,1,0,1,1,1
Iraq,IRQ,Middle East & North Africa,Upper middle income,2019,45.0,0,0,1,0,1,1,1,1,0,1,1,1
Iraq,IRQ,Middle East & North Africa,Upper middle income,2020,45.0,0,0,1,0,1,1,1,1,0,1,1,1
Iraq,IRQ,Middle East & North Africa,Upper middle income,2021,45.0,0,0,1,0,1,1,1,1,0,1,1,1
Iraq,IRQ,Middle East & North Africa,Upper middle income,2022,45.0,0,0,1,0,1,1,1,1,0,1,1,1
Iraq,IRQ,Middle East & North Africa,Upper middle income,2023,48.1,0,0,1,0,1,1,1,1,1,1,1,1
Iraq,IRQ,Middle East & North Africa,Upper middle income,2024,48.1,0,0,1,0,1,1,1,1,1,1,1,1
Ireland,IRL,High income: OECD,High income,2015,95.0,1,1,1,1,1,1,1,1,1,1,1,1
Ireland,IRL,High income: OECD,High income,2016,95.0,1,1,1,1,1,1,1,1,1,1,1,1
Ireland,IRL,High income: OECD,High income,2017,95.0,1,1,1,1,1,1,1,1,1,1,1,1
Ireland,IRL,High income: OECD,High income,2018,97.5,1,1,1,1,1,1,1,1,1,1,1,1
Ireland,IRL,High income: OECD,High income,2019,97.5,1,1,1,1,1,1,1,1,1,1,1,1
Ireland,IRL,High income: OECD,High income,2020,97.5,1,1,1,1,1,1,1,1,1,1,1,1
Ireland,IRL,High income: OECD,High income,2021,100.0,1,1,1,1,1,1,1,1,1,1,1,1
Ireland,IRL,High income: OECD,High income,2022,100.0,1,1,1,1,1,1,1,1,1,1,1,1
Ireland,IRL,High income: OECD,High income,2023,100.0,1,1,1,1,1,1,1,1,1,1,1,1
Ireland,IRL,High income: OECD,High income,2024,100.0,1,1,1,1,1,1,1,1,1,1,1,1
Israel,ISR,High income: OECD,High income,2015,80.6,1,1,1,1,1,1,1,1,1,1,1,1
Israel,ISR,High income: OECD,High income,2016,80.6,1,1,1,1,1,1,1,1,1,1,1,1
Israel,ISR,High income: OECD,High income,2017,80.6,1,1,1,1,1,1,1,1,1,1,1,1
Israel,ISR,High income: OECD,High income,2018,80.6,1,1,1,1,1,1,1,1,1,1,1,1
Israel,ISR,High income: OECD,High income,2019,80.6,1,1,1,1,1,1,1,1,1,1,1,1
Israel,ISR,High income: OECD,High income,2020,80.6,1,1,1,1,1,1,1,1,1,1,1,1
Israel,ISR,High income: OECD,High income,2021,80.6,1,1,1,1,1,1,1,1,1,1,1,1
Israel,ISR,High income: OECD,High income,2022,80.6,1,1,1,1,1,1,1,1,1,1,1,1
Israel,ISR,High income: OECD,High income,2023,80.6,1,1,1,1,1,1,1,1,1,1,1,1
Israel,ISR,High income: OECD,High income,2024,80.6,1,1,1,1,1,1,1,1,1,1,1,1
Italy,ITA,High income: OECD,High income,2015,94.4,1,1,1,1,1,1,1,1,1,1,1,1
Italy,ITA,High income: OECD,High income,2016,94.4,1,1,1,1,1,1,1,1,1,1,1,1
Italy,ITA,High income: OECD,High income,2017,94.4,1,1,1,1,1,1,1,1,1,1,1,1
Italy,ITA,High income: OECD,High income,2018,94.4,1,1,1,1,1,1,1,1,1,1,1,1
Italy,ITA,High income: OECD,High income,2019,97.5,1,1,1,1,1,1,1,1,1,1,1,1
Italy,ITA,High income: OECD,High income,2020,97.5,1,1,1,1,1,1,1,1,1,1,1,1
Italy,ITA,High income: OECD,High income,2021,97.5,1,1,1,1,1,1,1,1,1,1,1,1
Italy,ITA,High income: OECD,High income,2022,97.5,1,1,1,1,1,1,1,1,1,1,1,1
Italy,ITA,High income: OECD,High income,2023,97.5,1,1,1,1,1,1,1,1,1,1,1,1
Italy,ITA,High income: OECD,High income,2024,97.5,1,1,1,1,1,1,1,1,1,1,1,1
Jamaica,JAM,Latin America & Caribbean,Upper middle income,2015,61.9,1,1,1,1,1,0,0,0,0,1,1,1
Jamaica,JAM,Latin America & Caribbean,Upper middle income,2016,68.1,1,1,1,1,1,0,0,0,0,1,1,1
Jamaica,JAM,Latin America & Caribbean,Upper middle income,2017,68.1,1,1,1,1,1,0,0,0,0,1,1,1
Jamaica,JAM,Latin America & Caribbean,Upper middle income,2018,68.1,1,1,1,1,1,0,0,0,0,1,1,1
Jamaica,JAM,Latin America & Caribbean,Upper middle income,2019,68.1,1,1,1,1,1,0,0,0,0,1,1,1
Jamaica,JAM,Latin America & Caribbean,Upper middle income,2020,68.1,1,1,1,1,1,0,0,0,0,1,1,1
Jamaica,JAM,Latin America & Caribbean,Upper middle income,2021,68.1,1,1,1,1,1,0,0,0,0,1,1,1
Jamaica,JAM,Latin America & Caribbean,Upper middle income,2022,68.1,1,1,1,1,1,0,0,0,0,1,1,1
Jamaica,JAM,Latin America & Caribbean,Upper middle income,2023,68.1,1,1,1,1,1,0,0,0,0,1,1,1
Jamaica,JAM,Latin America & Caribbean,Upper middle income,2024,74.4,1,1,1,1,1,0,1,1,0,1,1,1
Japan,JPN,High income: OECD,High income,2015,78.8,1,1,1,1,1,1,0,0,0,1,1,1
Japan,JPN,High income: OECD,High income,2016,78.8,1,1,1,1,1,1,0,0,0,1,1,1
Japan,JPN,High income: OECD,High income,2017,78.8,1,1,1,1,1,1,0,0,0,1,1,1
Japan,JPN,High income: OECD,High income,2018,78.8,1,1,1,1,1,1,0,0,0,1,1,1
Japan,JPN,High income: OECD,High income,2019,78.8,1,1,1,1,1,1,0,0,0,1,1,1
Japan,JPN,High income: OECD,High income,2020,78.8,1,1,1,1,1,1,0,0,0,1,1,1
Japan,JPN,High income: OECD,High income,2021,78.8,1,1,1,1,1,1,0,0,0,1,1,1
Japan,JPN,High income: OECD,High income,2022,78.8,1,1,1,1,1,1,0,0,0,1,1,1
Japan,JPN,High income: OECD,High income,2023,78.8,1,1,1,1,1,1,0,0,0,1,1,1
Japan,JPN,High income: OECD,High income,2024,78.8,1,1,1,1,1,1,0,0,0,1,1,1
Jordan,JOR,Middle East & North Africa,Lower middle income,2015,31.9,0,0,0,0,0,0,0,0,0,1,1,1
Jordan,JOR,Middle East & North Africa,Lower middle income,2016,31.9,0,0,0,0,0,0,0,0,0,1,1,1
Jordan,JOR,Middle East & North Africa,Lower middle income,2017,31.9,0,0,0,0,0,0,0,0,0,1,1,1
Jordan,JOR,Middle East & North Africa,Lower middle income,2018,31.9,0,0,0,0,0,0,0,0,0,1,1,1
Jordan,JOR,Middle East & North Africa,Lower middle income,2019,31.9,0,0,0,0,0,0,0,0,0,1,1,1
Jordan,JOR,Middle East & North Africa,Lower middle income,2020,40.6,0,0,0,0,0,0,0,0,0,1,1,1
Jordan,JOR,Middle East & North Africa,Lower middle income,2021,46.9,0,0,1,0,0,0,0,0,1,1,1,1
Jordan,JOR,Middle East & North Africa,Lower middle income,2022,46.9,0,0,1,0,0,0,0,0,1,1,1,1
Jordan,JOR,Middle East & North Africa,Lower middle income,2023,46.9,0,0,1,0,0,0,0,0,1,1,1,1
Jordan,JOR,Middle East & North Africa,Lower middle income,2024,59.4,0,0,1,0,0,1,1,1,1,1,1,1
Kazakhstan,KAZ,Europe & Central Asia,Upper middle income,2015,72.5,1,1,1,1,1,1,0,0,0,1,1,1
Kazakhstan,KAZ,Europe & Central Asia,Upper middle income,2016,72.5,1,1,1,1,1,1,0,0,0,1,1,1
Kazakhstan,KAZ,Europe & Central Asia,Upper middle income,2017,69.4,1,1,1,1,1,1,0,0,0,1,1,1
Kazakhstan,KAZ,Europe & Central Asia,Upper middle income,2018,69.4,1,1,1,1,1,1,0,0,0,1,1,1
Kazakhstan,KAZ,Europe & Central Asia,Upper middle income,2019,69.4,1,1,1,1,1,1,0,0,0,1,1,1
Kazakhstan,KAZ,Europe & Central Asia,Upper middle income,2020,69.4,1,1,1,1,1,1,0,0,0,1,1,1
Kazakhstan,KAZ,Europe & Central Asia,Upper middle income,2021,69.4,1,1,1,1,1,1,0,0,0,1,1,1
Kazakhstan,KAZ,Europe & Central Asia,Upper middle income,2022,69.4,1,1,1,1,1,1,0,0,0,1,1,1
Kazakhstan,KAZ,Europe & Central Asia,Upper middle income,2023,75.6,1,1,1,1,1,1,0,0,0,1,1,1
Kazakhstan,KAZ,Europe & Central Asia,Upper middle income,2024,75.6,1,1,1,1,1,1,0,0,0,1,1,1
Kenya,KEN,Sub-Saharan Africa,Lower middle income,2015,81.3,1,1,1,1,1,1,1,1,1,1,0,1
Kenya,KEN,Sub-Saharan Africa,Lower middle income,2016,81.3,1,1,1,1,1,1,1,1,1,1,0,1
Kenya,KEN,Sub-Saharan Africa,Lower middle income,2017,83.8,1,1,1,1,1,1,1,1,1,1,0,1
Kenya,KEN,Sub-Saharan Africa,Lower middle income,2018,83.8,1,1,1,1,1,1,1,1,1,1,0,1
Kenya,KEN,Sub-Saharan Africa,Lower middle income,2019,83.8,1,1,1,1,1,1,1,1,1,1,0,1
Kenya,KEN,Sub-Saharan Africa,Lower middle income,2020,83.8,1,1,1,1,1,1,1,1,1,1,0,1
Kenya,KEN,Sub-Saharan Africa,Lower middle income,2021,83.8,1,1,1,1,1,1,1,1,1,1,0,1
Kenya,KEN,Sub-Saharan Africa,Lower middle income,2022,83.8,1,1,1,1,1,1,1,1,1,1,0,1
Kenya,KEN,Sub-Saharan Africa,Lower middle income,2023,83.8,1,1,1,1,1,1,1,1,1,1,0,1
Kenya,KEN,Sub-Saharan Africa,Lower middle income,2024,83.8,1,1,1,1,1,1,1,1,1,1,0,1
Kiribati,KIR,East Asia & Pacific,Lower middle income,2015,58.8,1,1,1,1,1,1,0,0,0,1,1,1
Kiribati,KIR,East Asia & Pacific,Lower middle income,2016,61.3,1,1,1,1,1,1,0,0,0,1,1,1
Kiribati,KIR,East Asia & Pacific,Lower middle income,2017,76.3,1,1,1,1,1,1,1,1,0,1,1,1
Kiribati,KIR,East Asia & Pacific,Lower middle income,2018,76.3,1,1,1,1,1,1,1,1,0,1,1,1
Kiribati,KIR,East Asia & Pacific,Lower middle income,2019,76.3,1,1,1,1,1,1,1,1,0,1,1,1
Kiribati,KIR,East Asia & Pacific,Lower middle income,2020,76.3,1,1,1,1,1,1,1,1,0,1,1,1
Kiribati,KIR,East Asia & Pacific,Lower middle income,2021,76.3,1,1,1,1,1,1,1,1,0,1,1,1
Kiribati,KIR,East Asia & Pacific,Lower middle income,2022,76.3,1,1,1,1,1,1,1,1,0,1,1,1
Kiribati,KIR,East Asia & Pacific,Lower middle income,2023,76.3,1,1,1,1,1,1,1,1,0,1,1,1
Kiribati,KIR,East Asia & Pacific,Lower middle income,2024,76.3,1,1,1,1,1,1,1,1,0,1,1,1
"Korea, Rep.",KOR,High income: OECD,High income,2015,85.0,1,1,1,1,1,1,1,1,0,1,1,1
"Korea, Rep.",KOR,High income: OECD,High income,2016,85.0,1,1,1,1,1,1,1,1,0,1,1,1
"Korea, Rep.",KOR,High income: OECD,High income,2017,85.0,1,1,1,1,1,1,1,1,0,1,1,1
"Korea, Rep.",KOR,High income: OECD,High income,2018,85.0,1,1,1,1,1,1,1,1,0,1,1,1
"Korea, Rep.",KOR,High income: OECD,High income,2019,85.0,1,1,1,1,1,1,1,1,0,1,1,1
"Korea, Rep.",KOR,High income: OECD,High income,2020,85.0,1,1,1,1,1,1,1,1,0,1,1,1
"Korea, Rep.",KOR,High income: OECD,High income,2021,85.0,1,1,1,1,1,1,1,1,0,1,1,1
"Korea, Rep.",KOR,High income: OECD,High income,2022,88.1,1,1,1,1,1,1,1,1,1,1,1,1
"Korea, Rep.",KOR,High income: OECD,High income,2023,88.1,1,1,1,1,1,1,1,1,1,1,1,1
"Korea, Rep.",KOR,High income: OECD,High income,2024,88.1,1,1,1,1,1,1,1,1,1,1,1,1
Kosovo,KSV,Europe & Central Asia,Upper middle income,2015,91.9,1,1,1,1,1,1,1,1,1,1,1,1
Kosovo,KSV,Europe & Central Asia,Upper middle income,2016,91.9,1,1,1,1,1,1,1,1,1,1,1,1
Kosovo,KSV,Europe & Central Asia,Upper middle income,2017,91.9,1,1,1,1,1,1,1,1,1,1,1,1
Kosovo,KSV,Europe & Central Asia,Upper middle income,2018,91.9,1,1,1,1,1,1,1,1,1,1,1,1
Kosovo,KSV,Europe & Central Asia,Upper middle income,2019,91.9,1,1,1,1,1,1,1,1,1,1,1,1
Kosovo,KSV,Europe & Central Asia,Upper middle income,2020,91.9,1,1,1,1,1,1,1,1,1,1,1,1
Kosovo,KSV,Europe & Central Asia,Upper middle income,2021,91.9,1,1,1,1,1,1,1,1,1,1,1,1
Kosovo,KSV,Europe & Central Asia,Upper middle income,2022,91.9,1,1,1,1,1,1,1,1,1,1,1,1
Kosovo,KSV,Europe & Central Asia,Upper middle income,2023,91.9,1,1,1,1,1,1,1,1,1,1,1,1
Kosovo,KSV,Europe & Central Asia,Upper middle income,2024,91.9,1,1,1,1,1,1,1,1,1,1,1,1
Kuwait,KWT,Middle East & North Africa,High income,2015,29.4,0,0,1,1,0,0,0,0,0,1,1,1
Kuwait,KWT,Middle East & North Africa,High income,2016,29.4,0,0,1,1,0,0,0,0,0,1,1,1
Kuwait,KWT,Middle East & North Africa,High income,2017,29.4,0,0,1,1,0,0,0,0,0,1,1,1
Kuwait,KWT,Middle East & North Africa,High income,2018,29.4,0,0,1,1,0,0,0,0,0,1,1,1
Kuwait,KWT,Middle East & North Africa,High income,2019,29.4,0,0,1,1,0,0,0,0,0,1,1,1
Kuwait,KWT,Middle East & North Africa,High income,2020,26.3,0,0,1,1,0,0,0,0,0,1,1,1
Kuwait,KWT,Middle East & North Africa,High income,2021,28.8,0,0,1,1,0,0,0,0,0,1,1,1
Kuwait,KWT,Middle East & North Africa,High income,2022,38.1,0,0,1,1,0,1,1,1,0,1,1,1
Kuwait,KWT,Middle East & North Africa,High income,2023,38.1,0,0,1,1,0,1,1,1,0,1,1,1
Kuwait,KWT,Middle East & North Africa,High income,2024,38.1,0,0,1,1,0,1,1,1,0,1,1,1
Kyrgyz Republic,KGZ,Europe & Central Asia,Lower middle income,2015,76.9,1,1,1,1,1,1,1,1,1,1,1,1
Kyrgyz Republic,KGZ,Europe & Central Asia,Lower middle income,2016,76.9,1,1,1,1,1,1,1,1,1,1,1,1
Kyrgyz Republic,KGZ,Europe & Central Asia,Lower middle income,2017,76.9,1,1,1,1,1,1,1,1,1,1,1,1
Kyrgyz Republic,KGZ,Europe & Central Asia,Lower middle income,2018,76.9,1,1,1,1,1,1,1,1,1,1,1,1
Kyrgyz Republic,KGZ,Europe & Central Asia,Lower middle income,2019,76.9,1,1,1,1,1,1,1,1,1,1,1,1
Kyrgyz Republic,KGZ,Europe & Central Asia,Lower middle income,2020,76.9,1,1,1,1,1,1,1,1,1,1,1,1
Kyrgyz Republic,KGZ,Europe & Central Asia,Lower middle income,2021,76.9,1,1,1,1,1,1,1,1,1,1,1,1
Kyrgyz Republic,KGZ,Europe & Central Asia,Lower middle income,2022,76.9,1,1,1,1,1,1,1,1,1,1,1,1
Kyrgyz Republic,KGZ,Europe & Central Asia,Lower middle income,2023,76.9,1,1,1,1,1,1,1,1,1,1,1,1
Kyrgyz Republic,KGZ,Europe & Central Asia,Lower middle income,2024,76.9,1,1,1,1,1,1,1,1,1,1,1,1
Lao PDR,LAO,East Asia & Pacific,Lower middle income,2015,85.0,1,1,1,1,1,1,1,0,1,1,1,1
Lao PDR,LAO,East Asia & Pacific,Lower middle income,2016,85.0,1,1,1,1,1,1,1,0,1,1,1,1
Lao PDR,LAO,East Asia & Pacific,Lower middle income,2017,85.0,1,1,1,1,1,1,1,0,1,1,1,1
Lao PDR,LAO,East Asia & Pacific,Lower middle income,2018,85.0,1,1,1,1,1,1,1,0,1,1,1,1
Lao PDR,LAO,East Asia & Pacific,Lower middle income,2019,85.0,1,1,1,1,1,1,1,0,1,1,1,1
Lao PDR,LAO,East Asia & Pacific,Lower middle income,2020,85.6,1,1,1,1,1,1,1,0,1,1,1,1
Lao PDR,LAO,East Asia & Pacific,Lower middle income,2021,85.6,1,1,1,1,1,1,1,0,1,1,1,1
Lao PDR,LAO,East Asia & Pacific,Lower middle income,2022,85.6,1,1,1,1,1,1,1,0,1,1,1,1
Lao PDR,LAO,East Asia & Pacific,Lower middle income,2023,85.6,1,1,1,1,1,1,1,0,1,1,1,1
Lao PDR,LAO,East Asia & Pacific,Lower middle income,2024,85.6,1,1,1,1,1,1,1,0,1,1,1,1
Latvia,LVA,High income: OECD,High income,2015,100.0,1,1,1,1,1,1,1,1,1,1,1,1
Latvia,LVA,High income: OECD,High income,2016,100.0,1,1,1,1,1,1,1,1,1,1,1,1
Latvia,LVA,High income: OECD,High income,2017,100.0,1,1,1,1,1,1,1,1,1,1,1,1
Latvia,LVA,High income: OECD,High income,2018,100.0,1,1,1,1,1,1,1,1,1,1,1,1
Latvia,LVA,High income: OECD,High income,2019,100.0,1,1,1,1,1,1,1,1,1,1,1,1
Latvia,LVA,High income: OECD,High income,2020,100.0,1,1,1,1,1,1,1,1,1,1,1,1
Latvia,LVA,High income: OECD,High income,2021,100.0,1,1,1,1,1,1,1,1,1,1,1,1
Latvia,LVA,High income: OECD,High income,2022,100.0,1,1,1,1,1,1,1,1,1,1,1,1
Latvia,LVA,High income: OECD,High income,2023,100.0,1,1,1,1,1,1,1,1,1,1,1,1
Latvia,LVA,High income: OECD,High income,2024,100.0,1,1,1,1,1,1,1,1,1,1,1,1
Lebanon,LBN,Middle East & North Africa,Lower middle income,2015,50.0,1,1,1,1,1,1,0,0,0,1,1,1
Lebanon,LBN,Middle East & North Africa,Lower middle income,2016,52.5,1,1,1,1,1,1,0,0,0,1,1,1
Lebanon,LBN,Middle East & North Africa,Lower middle income,2017,52.5,1,1,1,1,1,1,0,0,0,1,1,1
Lebanon,LBN,Middle East & North Africa,Lower middle income,2018,52.5,1,1,1,1,1,1,0,0,0,1,1,1
Lebanon,LBN,Middle East & North Africa,Lower middle income,2019,52.5,1,1,1,1,1,1,0,0,0,1,1,1
Lebanon,LBN,Middle East & North Africa,Lower middle income,2020,52.5,1,1,1,1,1,1,0,0,0,1,1,1
Lebanon,LBN,Middle East & North Africa,Lower middle income,2021,52.5,1,1,1,1,1,1,0,0,0,1,1,1
Lebanon,LBN,Middle East & North Africa,Lower middle income,2022,58.8,1,1,1,1,1,1,1,1,0,1,1,1
Lebanon,LBN,Middle East & North Africa,Lower middle income,2023,58.8,1,1,1,1,1,1,1,1,0,1,1,1
Lebanon,LBN,Middle East & North Africa,Lower middle income,2024,58.8,1,1,1,1,1,1,1,1,0,1,1,1
Lesotho,LSO,Sub-Saharan Africa,Lower middle income,2015,78.1,1,1,1,1,1,1,1,0,0,1,1,1
Lesotho,LSO,Sub-Saharan Africa,Lower middle income,2016,78.1,1,1,1,1,1,1,1,0,0,1,1,1
Lesotho,LSO,Sub-Saharan Africa,Lower middle income,2017,78.1,1,1,1,1,1,1,1,0,0,1,1,1
Lesotho,LSO,Sub-Saharan Africa,Lower middle income,2018,78.1,1,1,1,1,1,1,1,0,0,1,1,1
Lesotho,LSO,Sub-Saharan Africa,Lower middle income,2019,78.1,1,1,1,1,1,1,1,0,0,1,1,1
Lesotho,LSO,Sub-Saharan Africa,Lower middle income,2020,78.1,1,1,1,1,1,1,1,0,0,1,1,1
Lesotho,LSO,Sub-Saharan Africa,Lower middle income,2021,78.1,1,1,1,1,1,1,1,0,0,1,1,1
Lesotho,LSO,Sub-Saharan Africa,Lower middle income,2022,78.1,1,1,1,1,1,1,1,0,0,1,1,1
Lesotho,LSO,Sub-Saharan Africa,Lower middle income,2023,78.1,1,1,1,1,1,1,1,0,0,1,1,1
Lesotho,LSO,Sub-Saharan Africa,Lower middle income,2024,80.6,1,1,1,1,1,1,1,0,0,1,1,1
Liberia,LBR,Sub-Saharan Africa,Low income,2015,63.8,1,1,1,1,1,0,0,0,0,1,1,1
Liberia,LBR,Sub-Saharan Africa,Low income,2016,63.8,1,1,1,1,1,0,0,0,0,1,1,1
Liberia,LBR,Sub-Saharan Africa,Low income,2017,78.8,1,1,1,1,1,1,1,1,0,1,1,1
Liberia,LBR,Sub-Saharan Africa,Low income,2018,78.8,1,1,1,1,1,1,1,1,0,1,1,1
Liberia,LBR,Sub-Saharan Africa,Low income,2019,81.3,1,1,1,1,1,1,1,1,0,1,1,1
Liberia,LBR,Sub-Saharan Africa,Low income,2020,81.3,1,1,1,1,1,1,1,1,0,1,1,1
Liberia,LBR,Sub-Saharan Africa,Low income,2021,81.3,1,1,1,1,1,1,1,1,0,1,1,1
Liberia,LBR,Sub-Saharan Africa,Low income,2022,81.3,1,1,1,1,1,1,1,1,0,1,1,1
Liberia,LBR,Sub-Saharan Africa,Low income,2023,81.3,1,1,1,1,1,1,1,1,0,1,1,1
Liberia,LBR,Sub-Saharan Africa,Low income,2024,81.3,1,1,1,1,1,1,1,1,0,1,1,1
