"Data Source","World Development Indicators",

"Last Updated Date","2026-04-08",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024","2025",
"Somalia, Fed. Rep.","SOM","Educational attainment, at least completed primary, population 25+ years, female (%) (cumulative)","SE.PRM.CUAT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.20712995529175","","","",
"Serbia","SRB","Educational attainment, at least completed primary, population 25+ years, female (%) (cumulative)","SE.PRM.CUAT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","68.6757431030273","","","","","79.8489573666424","79.6345212015586","","","93.6263809204102","","93.4186630249023","91.1118774414062","95.4929733276367","96.0392227172852","96.4501419067383","96.7575043526702","97.4143524169922","97.4919955432824","98.0016769297967","97.9497299194336","98.2494118931791","98.5610248457346","",
"Sub-Saharan Africa (excluding high income)","SSA","Educational attainment, at least completed primary, population 25+ years, female (%) (cumulative)","SE.PRM.CUAT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"South Sudan","SSD","Educational attainment, at least completed primary, population 25+ years, female (%) (cumulative)","SE.PRM.CUAT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","53.7174911499023","","","","","","","","","","","","","","","","","",
"Sub-Saharan Africa","SSF","Educational attainment, at least completed primary, population 25+ years, female (%) (cumulative)","SE.PRM.CUAT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Small states","SST","Educational attainment, at least completed primary, population 25+ years, female (%) (cumulative)","SE.PRM.CUAT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sao Tome and Principe","STP","Educational attainment, at least completed primary, population 25+ years, female (%) (cumulative)","SE.PRM.CUAT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","13.5986204147339","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","82.0452575683594","","","","","","","","","","","","","",
"Suriname","SUR","Educational attainment, at least completed primary, population 25+ years, female (%) (cumulative)","SE.PRM.CUAT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","83.9598388671875","","","","","","","","88.1373977661133","","","","","","73.8578491210938","","","","79.0433578491211","","","",
"Slovak Republic","SVK","Educational attainment, at least completed primary, population 25+ years, female (%) (cumulative)","SE.PRM.CUAT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99.5549812898661","99.6915331582097","99.6080322265625","99.7531383348697","99.78816845846","99.6002219747819","99.6732447621775","99.6924512722875","99.7221185669484","99.7114319180802","99.5666324135008","99.6739901737354","99.881950378418","99.6767578125","99.7532119750977","99.798957824707","99.8294982910156","99.8209686279297","99.8364715576172","99.7746963500977","99.7804565429688","99.8542878672348","99.8580106832072","99.7939058299184","99.772508520062","","",
"Slovenia","SVN","Educational attainment, at least completed primary, population 25+ years, female (%) (cumulative)","SE.PRM.CUAT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","44.8275909423828","","","","","","","","100","100","100","100","100","100","99.1071472167969","99.0801620483398","98.6962203979492","98.7560806274414","98.9623870849609","98.8597412109375","99.3347015380859","99.6904296875","99.7471618652344","99.7582883409318","99.7902689603131","99.795768737793","99.7783813476562","99.7107855612307","99.7558364868164","99.7788464123249","99.6870315482309","99.7305685113987","99.7843099332436","","",
"Sweden","SWE","Educational attainment, at least completed primary, population 25+ years, female (%) (cumulative)","SE.PRM.CUAT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","","","","","","","","","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","","",
"Eswatini","SWZ","Educational attainment, at least completed primary, population 25+ years, female (%) (cumulative)","SE.PRM.CUAT.FE.ZS","","","","","","","","","","","","","","","","","17.3254203796387","","","","","","","","","","38.5416412353516","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","69.8755416870117","","","",
"Sint Maarten (Dutch part)","SXM","Educational attainment, at least completed primary, population 25+ years, female (%) (cumulative)","SE.PRM.CUAT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Seychelles","SYC","Educational attainment, at least completed primary, population 25+ years, female (%) (cumulative)","SE.PRM.CUAT.FE.ZS","","","","","","","","","","","","37.5417404174805","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","94.2766189575195","","","","","","","","","","","","95.2746617107813","96.2768301709432","96.3739332915028","97.2395459392565","97.7190364653188","97.7719517639189","97.3639499136298","","","","","",
"Syrian Arab Republic","SYR","Educational attainment, at least completed primary, population 25+ years, female (%) (cumulative)","SE.PRM.CUAT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","33.4469184875488","","","","","59.6655883789062","52.1522102355957","58.3614807128906","","","","","","","","","","","","","","","","",
"Turks and Caicos Islands","TCA","Educational attainment, at least completed primary, population 25+ years, female (%) (cumulative)","SE.PRM.CUAT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","95.1589202880859","","","","","","",
"Chad","TCD","Educational attainment, at least completed primary, population 25+ years, female (%) (cumulative)","SE.PRM.CUAT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.47121000289917","","","","","6.15585994720459","","","","","","","","","17.8627924792035","10.0752696990967","","","","","","",
"East Asia & Pacific (IDA & IBRD countries)","TEA","Educational attainment, at least completed primary, population 25+ years, female (%) (cumulative)","SE.PRM.CUAT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Europe & Central Asia (IDA & IBRD countries)","TEC","Educational attainment, at least completed primary, population 25+ years, female (%) (cumulative)","SE.PRM.CUAT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Togo","TGO","Educational attainment, at least completed primary, population 25+ years, female (%) (cumulative)","SE.PRM.CUAT.FE.ZS","","","","","","","","","","","1.38796997070312","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16.1268100738525","","17.8094291687012","","","","","","30.0399799346924","","","","","31.3155994415283","","","",
"Thailand","THA","Educational attainment, at least completed primary, population 25+ years, female (%) (cumulative)","SE.PRM.CUAT.FE.ZS","","","","","","","","","","","3.20000004768372","","","","","","","","","","8.30850982666016","","","","","","","","","","","","","","","","","","","","34.3095495381321","","","","50.8833503723145","","47.3086891174316","48.6293205782383","","","57.6152000427246","","","57.7843208312988","61.230402822689","61.4824934962031","62.0983200073242","62.8763304961506","63.2331695556641","68.2362976074219","65.6529371228274","66.8533419720449","69.4123001098633","71.2167091188174","71.6529489150172","",
"Tajikistan","TJK","Educational attainment, at least completed primary, population 25+ years, female (%) (cumulative)","SE.PRM.CUAT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","86.5","","","","","","","","","","","96.0158081054688","","","92.2952498044846","","","","93.9738787529269","","94.5406020826733","","","","","","","100","94.5645599365234","","","","","","96.7483062744141","","",
"Turkmenistan","TKM","Educational attainment, at least completed primary, population 25+ years, female (%) (cumulative)","SE.PRM.CUAT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","95.1110076904297","","","","","","","","","","","","","","","","","","","","99.6451187133789","","","","99.6618881225586","","","99.654670715332","","","",
"Latin America & the Caribbean (IDA & IBRD countries)","TLA","Educational attainment, at least completed primary, population 25+ years, female (%) (cumulative)","SE.PRM.CUAT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Timor-Leste","TLS","Educational attainment, at least completed primary, population 25+ years, female (%) (cumulative)","SE.PRM.CUAT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19.3410936789587","","","","","","","","","39.390998840332","","","","","","39.8647117614746","","","","","","97.9893112182617","","","",
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)","TMN","Educational attainment, at least completed primary, population 25+ years, female (%) (cumulative)","SE.PRM.CUAT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Tonga","TON","Educational attainment, at least completed primary, population 25+ years, female (%) (cumulative)","SE.PRM.CUAT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","96.0918197631836","","","","","95.5095315221025","","99.5673576160029","96.163818359375","","100","","96.9679412841797","","",
"South Asia (IDA & IBRD)","TSA","Educational attainment, at least completed primary, population 25+ years, female (%) (cumulative)","SE.PRM.CUAT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sub-Saharan Africa (IDA & IBRD countries)","TSS","Educational attainment, at least completed primary, population 25+ years, female (%) (cumulative)","SE.PRM.CUAT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Trinidad and Tobago","TTO","Educational attainment, at least completed primary, population 25+ years, female (%) (cumulative)","SE.PRM.CUAT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","92.8124008178711","93.1968078613281","93.8449663618149","93.3565852319551","94.680504449883","95.2950065836002","95.7420655075798","95.3660379407384","95.9002268516025","","","99.3649670344645","99.2086086411619","99.2139231652477","94.5086364746094","99.3644150156142","","",
"Tunisia","TUN","Educational attainment, at least completed primary, population 25+ years, female (%) (cumulative)","SE.PRM.CUAT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","56.503738546273","57.8521774512189","58.8653998336131","59.765127697353","62.4575040414899","63.1616587577024","64.2752155742267","64.6968767503912","65.9144584382122","45.1695668341606","66.7348200607526","67.0131661973833","66.9776821251482","","","","","","50.6380004882812","","",
"Turkiye","TUR","Educational attainment, at least completed primary, population 25+ years, female (%) (cumulative)","SE.PRM.CUAT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","65.2141975630011","65.6727893540126","67.4215755689912","69.5157268764268","69.5435791015625","68.6361465454102","68.5430603027344","69.6406097412109","72.6383285522461","74.7516021728516","77.9736480712891","79.6150131225586","80.3199462890625","80.7942428588867","81.4578323364258","82.0068817138672","82.905403137207","83.6428909301758","","85.7307662963867","","76.8506669524896","77.2250366985633","","","",
"Tuvalu","TUV","Educational attainment, at least completed primary, population 25+ years, female (%) (cumulative)","SE.PRM.CUAT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","86.1678935342893","","","","","","97.4321155412666","","","92.2201919555664","","","","","","",
"Tanzania","TZA","Educational attainment, at least completed primary, population 25+ years, female (%) (cumulative)","SE.PRM.CUAT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","41.7467994689941","","","","","","49.3002533810399","","51.4818761931407","","58.9837913513184","","59.9165265197481","55.489559173584","","","59.1400909423828","","","","62.7696418762207","","","",
"Uganda","UGA","Educational attainment, at least completed primary, population 25+ years, female (%) (cumulative)","SE.PRM.CUAT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21.8109302520752","","","","","","34.6113510131836","","36.5858688354492","30.0905932721611","23.9529800415039","","33.3617440587183","","33.811710357666","","","42.887853693958","","","","","39.1999282836914","",
"Ukraine","UKR","Educational attainment, at least completed primary, population 25+ years, female (%) (cumulative)","SE.PRM.CUAT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","95.991081237793","","","","","","","","","","","","","","","","","100","100","100","100","","","","",
"Upper middle income","UMC","Educational attainment, at least completed primary, population 25+ years, female (%) (cumulative)","SE.PRM.CUAT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Uruguay","URY","Educational attainment, at least completed primary, population 25+ years, female (%) (cumulative)","SE.PRM.CUAT.FE.ZS","","","","","","","","","","","","","","","","54.6223182678223","","","","","","","","","","","","","","","","","","","","","","","94.1467517511801","93.9582100379908","94.5365131253921","","","91.7654495239258","","82.4669836764015","83.210693359375","","85.6572189331055","86.1663665771484","85.7723922729492","87.5689010620117","88.4732894897461","88.6289215087891","89.2212905883789","89.5132293701172","90.0260467529297","90.373908996582","91.3962936401367","91.5983276367188","","92.6","93.3","93.2","93.9811630249023","",
"United States","USA","Educational attainment, at least completed primary, population 25+ years, female (%) (cumulative)","SE.PRM.CUAT.FE.ZS","","","","","","","","","","","95.0335388183594","","","","","","","","","","96.6446304321289","","","","","","","","","","","","","","99.41794720858","99.4459762294188","99.4293543003132","99.4703041528761","99.4754217206938","99.4878025651305","99.5083166594998","99.4881616792628","99.5175579529569","99.516135815","98.7111282348633","98.4959030151367","98.6378631591797","99.5919414269084","98.7320098876953","98.6214904785156","98.7053909301758","98.7037734985352","98.8281402587891","98.8688430786133","98.7663803100586","98.7678298950195","98.8974685668945","97.5888366699219","98.9852600097656","99.6304454121311","99.0882110595703","97.3503875732422","99.0954437255859","99.0356292724609","99.0853424072266","",
"Uzbekistan","UZB","Educational attainment, at least completed primary, population 25+ years, female (%) (cumulative)","SE.PRM.CUAT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99.9814529418945","100","100","99.9956817626953","100","","","",
"St. Vincent and the Grenadines","VCT","Educational attainment, at least completed primary, population 25+ years, female (%) (cumulative)","SE.PRM.CUAT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","91.2498626708984","","","","","","","","",
"Venezuela, RB","VEN","Educational attainment, at least completed primary, population 25+ years, female (%) (cumulative)","SE.PRM.CUAT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","74.6","72.7350082397461","76.1","76.1","76.8","78.3","74.6744384765625","81.652473449707","82.8666687011719","83.5858306884766","84.3","85.2","86","86.6","87.2","88.7082824707031","93.3828125","96.2789990116876","","","","","","","","",
"British Virgin Islands","VGB","Educational attainment, at least completed primary, population 25+ years, female (%) (cumulative)","SE.PRM.CUAT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Virgin Islands (U.S.)","VIR","Educational attainment, at least completed primary, population 25+ years, female (%) (cumulative)","SE.PRM.CUAT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Viet Nam","VNM","Educational attainment, at least completed primary, population 25+ years, female (%) (cumulative)","SE.PRM.CUAT.FE.ZS","","","","","","","","","","","","","","","","","","","","62.8862915039062","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","74.3507195288386","73.8679411726052","74.421812974004","74.7440297433297","75.3909693965284","76.1730672875426","77.563080276512","77.5041704585355","","86.2658004760742","79.7972894054232","82.3792835159362","84.4796600341797","84.9134525511569","","",
"Vanuatu","VUT","Educational attainment, at least completed primary, population 25+ years, female (%) (cumulative)","SE.PRM.CUAT.FE.ZS","","","","","","","","","","","","","","","","","","","","22.7999992370606","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","74.4837839831681","","","","70.7626037597656","","",
"World","WLD","Educational attainment, at least completed primary, population 25+ years, female (%) (cumulative)","SE.PRM.CUAT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Samoa","WSM","Educational attainment, at least completed primary, population 25+ years, female (%) (cumulative)","SE.PRM.CUAT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","43.3204803466797","","","","","","","","","","","","","","","","","","","","96.4628219604492","","","","","","","","","","99.1272811889648","93.2039728615679","","","","","94.5108963081404","","95.1079177856445","","","96.0213197869197","","","",
"Kosovo","XKX","Educational attainment, at least completed primary, population 25+ years, female (%) (cumulative)","SE.PRM.CUAT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Yemen, Rep.","YEM","Educational attainment, at least completed primary, population 25+ years, female (%) (cumulative)","SE.PRM.CUAT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16.859131322794","","","","","","","","","29.575309753418","","",
"South Africa","ZAF","Educational attainment, at least completed primary, population 25+ years, female (%) (cumulative)","SE.PRM.CUAT.FE.ZS","","","","","","","","","","","35.583309173584","","","","","","","","","","","","","","","32.4229888916016","","","","","","","","","","","","","","","","60.3243103027344","67.0352172851562","68.6801376342773","69.9942932128906","69.9786911010742","70.8606109619141","72.3064804077148","71.9564514160156","75.8678436279297","76.5491485595703","77.9238815307617","79.5072174072266","79.1307050607424","80.6130065917969","80.8907470703125","81.214616879322","84.8290786743164","82.8023432806062","83.7042189424562","87.7143096923828","87.0188598632812","85.8246078491211","86.4462966918945","88.7486877441406","",
"Zambia","ZMB","Educational attainment, at least completed primary, population 25+ years, female (%) (cumulative)","SE.PRM.CUAT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","52.0742797851562","","","","","","59.9089508056641","",
"Zimbabwe","ZWE","Educational attainment, at least completed primary, population 25+ years, female (%) (cumulative)","SE.PRM.CUAT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","57.0751113891602","","","","","","","","","","77.2779388427734","","70.4884719848633","68.9961013793945","","79.000358581543","","70.5720367431641","","","","","","",
